,1,2
87,E80,Coreference:T80 Refers-To:E86
88,E88,Modifier:T198 Modifies:T96
89,T1,Eq-Comparison 54 71	At least 19 years
90,T2,Age 75 78	age
91,T4,Assertion 93 102	suspected
92,T5,Condition 103 112	infection
93,T7,Condition 151 169	organ dysfunctions
94,T8,Condition 184 190	sepsis
95,T9,Modifier 202 228	Cardiovascular- refractory
96,T10,Condition 229 240	hypotension
97,T11,Observation 244 267	systolic blood pressure
98,T12,Observation 269 272	SBP
99,T13,Eq-Comparison 274 284	< 90 mm Hg
100,T15,Observation 288 310	mean arterial pressure
101,T16,Eq-Comparison 317 327	< 60 mm Hg
102,T17,Observation 339 357	IV fluid challenge
103,T18,Eq-Comparison 361 378	at least 30 ml/kg
104,T19,Modifier 379 385	fluids
105,T21,Procedure 398 411	vasopressor(s
106,T23,Eq-Comparison 429 439	> 90 mm Hg
107,T25,Observation 443 446	MAP
108,T26,Eq-Comparison 447 457	> 60 mm Hg
109,T28,Condition 473 484	Respiratory
110,T29,Observation 486 490	PaO2
111,T30,Eq-Comparison 496 501	< 300
112,T32,Observation 505 509	PaO2
113,T33,Eq-Comparison 515 520	< 200
114,T34,Modifier 524 528	lung
115,T35,Modifier 536 546	only organ
116,T36,Condition 547 558	dysfunction
117,T39,Condition 607 616	pregnancy
118,T40,Condition 640 664	congestive heart failure
119,T41,Observation 666 692	New York Heart Association
120,T42,Observation 694 698	NYHA
121,T44,Condition 712 716	COPD
122,T45,Assertion 718 726	need for
123,T46,Procedure 727 741	chronic oxygen
124,T48,Procedure 745 767	mechanical ventilation
125,T49,Condition 777 790	liver disease
126,T50,Observation 792 802	Child-Pugh
127,T51,Eq-Comparison 803 810	Class C
128,T52,Condition 813 819	cancer
129,T53,Assertion 820 829	requiring
130,T54,Procedure 830 842	chemotherapy
131,T56,Procedure 847 862	transplantation
132,T57,Modifier 864 875	bone marrow
133,T58,Modifier 877 882	heart
134,T59,Modifier 884 888	lung
135,T60,Modifier 890 895	liver
136,T61,Modifier 897 905	pancreas
137,T63,Modifier 910 921	small bowel
138,T64,Eq-Comparison 930 943	past 6 months
139,T66,Assertion 947 953	likely
140,T67,Eq-Comparison 954 978	within the next 6 months
141,T68,Eq-Comparison 984 992	Previous
142,T69,Condition 1004 1010	sepsis
143,T71,Encounter 1032 1041	admission
144,T72,Observation 1047 1072	Absolute Neutrophil Count
145,T73,Eq-Comparison 1073 1082	< 500/mm³
146,T74,Observation 1088 1097	CD4 count
147,T75,Eq-Comparison 1098 1106	< 50/mm³
148,T76,Negation 1170 1172	no
149,T77,Assertion 1173 1186	commitment to
150,T78,Procedure 1194 1198	care
151,T79,Other 1222 1229	another
152,T81,Drug 1245 1249	drug
153,T82,Study 1250 1255	study
154,T83,Eq-Comparison 1256 1279	within previous 1 month
155,T84,Allergy 1285 1293	Allergic
156,T85,Study 1301 1306	study
157,T86,Drug 1307 1311	drug
158,T89,Condition 1342 1351	Lactation
159,T90,Eq-Comparison 1362 1368	signed
160,T91,Observation 1371 1388	Do No Resuscitate
161,T92,Observation 1390 1393	DNR
162,T93,Eq-Operator 54 62	At least
163,T94,Eq-Value 63 65	19
164,T95,Eq-Temporal-Unit 66 71	years
165,T96,Condition-Name 103 112	infection
166,T97,Eq-Operator 126 133	or more
167,T98,Condition-Name 151 169	organ dysfunctions
168,T99,Condition-Name 184 190	sepsis
169,T100,Condition-Name 229 240	hypotension
170,T101,Observation-Name 244 267	systolic blood pressure
171,T102,Observation-Name 269 272	SBP
172,T103,Eq-Operator 274 275	<
173,T104,Eq-Value 276 278	90
174,T105,Eq-Unit 279 284	mm Hg
175,T106,Observation-Name 288 310	mean arterial pressure
176,T107,Eq-Operator 317 318	<
177,T108,Eq-Value 319 321	60
178,T109,Eq-Unit 322 327	mm Hg
179,T111,Eq-Operator 361 369	at least
180,T112,Eq-Value 370 372	30
181,T113,Eq-Unit 373 375	ml
182,T114,Eq-Unit 376 378	kg
183,T115,Procedure-Name 398 411	vasopressor(s
184,T117,Eq-Value 431 433	90
185,T118,Eq-Unit 434 439	mm Hg
186,T119,Eq-Operator 447 448	>
187,T120,Eq-Value 449 451	60
188,T121,Eq-Unit 452 457	mm Hg
189,T122,Observation-Name 486 490	PaO2
190,T123,Eq-Operator 496 497	<
191,T124,Eq-Value 498 501	300
192,T125,Observation-Name 505 509	PaO2
193,T126,Eq-Operator 515 516	<
194,T127,Eq-Value 517 520	200
195,T128,Condition-Name 547 558	dysfunction
196,T129,Eq-Value 572 575	150
197,T130,Condition-Name 607 616	pregnancy
198,T131,Severity 633 639	severe
199,T132,Condition-Name 640 664	congestive heart failure
200,T133,Observation-Name 666 692	New York Heart Association
201,T134,Observation-Name 694 698	NYHA
202,T135,Severity 705 711	severe
203,T136,Condition-Name 712 716	COPD
204,T137,Procedure-Name 745 767	mechanical ventilation
205,T138,Severity 770 776	severe
206,T139,Condition-Name 777 790	liver disease
207,T140,Observation-Name 792 802	Child-Pugh
208,T141,Eq-Unit 803 808	Class
209,T142,Eq-Value 809 810	C
210,T143,Condition-Name 813 819	cancer
211,T144,Procedure-Name 830 842	chemotherapy
212,T145,Procedure-Name 847 862	transplantation
213,T147,Eq-Temporal-Period 930 934	past
214,T148,Eq-Value 935 936	6
215,T149,Eq-Temporal-Unit 937 943	months
216,T150,Eq-Operator 954 960	within
217,T151,Eq-Temporal-Period 965 969	next
218,T152,Eq-Value 970 971	6
219,T153,Eq-Temporal-Unit 972 978	months
220,T154,Eq-Temporal-Period 984 992	Previous
221,T155,Condition-Name 1004 1010	sepsis
222,T156,Location 1023 1031	hospital
223,T158,Observation-Name 1047 1072	Absolute Neutrophil Count
224,T159,Eq-Operator 1073 1074	<
225,T160,Eq-Value 1075 1078	500
226,T161,Observation-Name 1088 1097	CD4 count
227,T162,Eq-Operator 1098 1099	<
228,T163,Eq-Value 1100 1102	50
229,T165,Eq-Operator 1256 1262	within
230,T166,Eq-Temporal-Period 1263 1271	previous
231,T167,Eq-Value 1272 1273	1
232,T168,Eq-Temporal-Unit 1274 1279	month
233,T169,Condition-Name 1342 1351	Lactation
234,T170,Observation-Name 1371 1388	Do No Resuscitate
235,T171,Observation-Name 1390 1393	DNR
236,T173,Eq-Comparison 122 133	one or more
237,T174,Eq-Value 122 125	one
238,T6,Criteria-Count 137 150	the following
239,T175,Observation 312 315	MAP
240,T176,Observation-Name 312 315	MAP
241,T110,Observation-Name 339 357	IV fluid challenge
242,T178,Observation 425 428	SAP
243,T179,Observation-Name 425 428	SAP
244,T116,Eq-Operator 429 430	>
245,T180,Observation-Name 443 446	MAP
246,T22,Assertion 413 424	to maintain
247,T181,Observation 491 495	FiO2
248,T182,Observation-Name 491 495	FiO2
249,T184,Observation 510 514	FiO2
250,T185,Observation-Name 510 514	FiO2
251,T38,Observation 562 566	SaO2
252,T187,Observation-Name 562 566	SaO2
253,T188,Observation 567 571	FiO2
254,T189,Observation-Name 567 571	FiO2
255,T191,Eq-Comparison 572 575	150
256,T43,Eq-Comparison 700 702	IV
257,T192,Eq-Value 700 702	IV
258,T193,Procedure-Name 727 741	chronic oxygen
259,T146,Eq-Unit 1079 1082	mm³
260,T194,Eq-Unit 1103 1106	mm³
261,T195,Procedure 1148 1152	care
262,T196,Contraindication 1153 1163	unsuitable
263,T164,Eq-Comparison 1187 1193	active
264,T197,Eq-Temporal-Period 1187 1193	active
265,T80,Coreference 1322 1336	its components
266,T88,Eq-Temporal-Period 1362 1368	signed
267,T198,Modifier 84 89	Known
268,T199,Condition-Name 473 484	Respiratory
269,A1,Assertion-Type-Value E4 possible
270,A2,Assertion-Type-Value E45 hypothetical
271,A3,Assertion-Type-Value E53 hypothetical
272,A4,Assertion-Type-Value E66 possible
273,A6,Assertion-Type-Value E77 hypothetical
274,A7,Eq-Operator-Value T93 GTEQ
275,A8,Eq-Temporal-Unit-Value T95 year
276,A9,Eq-Operator-Value T97 GTEQ
277,A10,Observation-Type-Value E11 vital
278,A11,Eq-Operator-Value T103 LT
279,A12,Observation-Type-Value E15 measurement
280,A13,Eq-Operator-Value T107 LT
281,A14,Eq-Operator-Value T111 GTEQ
282,A16,Eq-Operator-Value T119 GT
283,A17,Observation-Type-Value E29 measurement
284,A18,Eq-Operator-Value T123 LT
285,A19,Eq-Operator-Value T126 LT
286,A20,Severity-Value T131 severe
287,A21,Severity-Value T135 severe
288,A22,Severity-Value T138 severe
289,A23,Eq-Temporal-Period-Value T147 past
290,A24,Eq-Temporal-Unit-Value T149 month
291,A25,Eq-Operator-Value T150 LTEQ
292,A26,Eq-Temporal-Period-Value T151 future
293,A27,Eq-Temporal-Unit-Value T153 month
294,A28,Eq-Temporal-Period-Value T154 past
295,A29,Location-Value T156 hospital
296,A31,Observation-Type-Value E72 lab
297,A32,Eq-Operator-Value T159 LT
298,A33,Observation-Type-Value E74 lab
299,A34,Eq-Operator-Value T162 LT
300,A36,Eq-Operator-Value T165 LTEQ
301,A37,Eq-Temporal-Period-Value T166 past
302,A38,Eq-Temporal-Unit-Value T168 month
303,A39,Observation-Type-Value E17 measurement
304,A41,Eq-Operator-Value T116 GT
305,A15,Assertion-Type-Value E22 hypothetical
306,A40,Observation-Type-Value E98 measurement
307,A42,Observation-Type-Value E32 measurement
308,A43,Observation-Type-Value E100 measurement
309,A44,Observation-Type-Value E38 measurement
310,A45,Observation-Type-Value E102 measurement
311,A35,Eq-Temporal-Period-Value T197 present
312,A46,Eq-Temporal-Period-Value T88 past
313,A47,Observation-Type-Value E41 clinical-score
314,A48,Observation-Type-Value E42 clinical-score
315,R1,Caused-By Arg1:E7 Arg2:E8
316,R2,Abbrev-Of Arg1:E12 Arg2:E11
317,R3,Equivalent-To Arg1:E11 Arg2:E10
318,R4,Abbrev-Of Arg1:E95 Arg2:E15
319,R5,Equivalent-To Arg1:E15 Arg2:E10
320,R6,Caused-By Arg1:E97 Arg2:E21
321,R7,Caused-By Arg1:E25 Arg2:E21
322,R8,If-Then Arg1:E36 Arg2:E100
323,R9,Abbrev-Of Arg1:E42 Arg2:E41
324,R10,Equivalent-To Arg1:E41 Arg2:E40
325,R11,Equivalent-To Arg1:E46 Arg2:E44
326,R12,Equivalent-To Arg1:E48 Arg2:E44
327,R13,Equivalent-To Arg1:E50 Arg2:E49
328,R14,Treatment-For Arg1:E54 Arg2:E52
329,R15,Treatment-For Arg1:E56 Arg2:E52
330,R17,Equivalent-To Arg1:E76 Arg2:E106
331,R16,Abbrev-Of Arg1:E92 Arg2:E91
332,R18,Or Arg1:E4 Arg2:E88
333,R19,Or Arg1:E12 Arg2:E15
334,R20,Or Arg1:E10 Arg2:E21
335,R21,Or Arg1:E97 Arg2:E25
336,R22,Or Arg1:E21 Arg2:E28
337,R23,Or Arg1:E98 Arg2:E32
338,R24,Or Arg1:E36 Arg2:E38
339,R25,Or Arg1:E46 Arg2:E48
340,R26,Or Arg1:E54 Arg2:E56
341,R27,Or Arg1:E61 Arg2:E63
342,R28,Or Arg1:E64 Arg2:E66
343,R29,During Arg1:E69 Arg2:E71
344,R30,Or Arg1:E86 Arg2:E80
345,R31,And Arg1:E5 Arg2:E6
346,R32,And Arg1:E95 Arg2:E17
347,R33,Or Arg1:E29 Arg2:E98
348,R34,Or Arg1:E32 Arg2:E100
349,R35,Or Arg1:E38 Arg2:E102
350,R36,Or Arg1:E57 Arg2:E58
351,R37,Or Arg1:E58 Arg2:E59
352,R38,Or Arg1:E59 Arg2:E60
353,R39,Or Arg1:E60 Arg2:E61
354,A5,Encounter-Type-Value E71 inpatient
0,E1,Modifier:T1 Modifies:T23
1,E2,Observation:T2 Name:T23 Duration:E3
2,E3,Eq-Comparison:T3 Operator:T24 Value:T25 Temporal-Unit:T26
3,E4,Observation:T4 Name:T27
4,E6,Observation:T6 Name:T41
5,E7,Modifier:T7 Modifies:T28
6,E8,Observation:T8 Name:T28
7,E9,Condition:T9 Name:T29
8,E10,Condition:T10 Name:T30
9,E11,Condition:T11 Name:T31
10,E12,Condition:T12 Name:T32
11,E13,Condition:T13 Name:T33
12,E14,Condition:T14 Name:T34
13,E15,Condition:T15 Name:T35
14,E17,Procedure:T17 Name:T42
15,E18,Condition:T18 Name:T36
16,E19,Condition:T19 Name:T37
17,E20,Condition:T20 Name:T38
18,E21,Condition:T21 Name:T39
19,E22,Condition:T22 Name:T40
20,T1,Modifier 39 45	lumbar
21,T2,Observation 46 50	pain
22,T3,Eq-Comparison 63 81	more than 12 weeks
23,T4,Observation 88 92	pain
24,T6,Observation 100 124	changing of the position
25,T7,Modifier 131 140	radicular
26,T8,Observation 141 145	pain
27,T9,Condition 172 193	Cauda equina syndrome
28,T10,Condition 200 222	ankylosing spondylitis
29,T11,Condition 229 249	thoracic deformities
30,T12,Condition 251 267	pectus carinatum
31,T13,Condition 269 278	excavatum
32,T14,Condition 286 298	spina bifida
33,T15,Condition 305 314	fractures
34,T17,Procedure 326 335	operative
35,T18,Condition 336 353	spinal conditions
36,T19,Condition 360 368	diabetes
37,T20,Condition 375 397	inflammatory processes
38,T21,Condition 404 410	tumors
39,T22,Condition 417 426	pregnancy
40,T23,Observation-Name 46 50	pain
41,T24,Eq-Operator 63 72	more than
42,T25,Eq-Value 73 75	12
43,T26,Eq-Temporal-Unit 76 81	weeks
44,T27,Observation-Name 88 92	pain
45,T28,Observation-Name 141 145	pain
46,T29,Condition-Name 172 193	Cauda equina syndrome
47,T30,Condition-Name 200 222	ankylosing spondylitis
48,T31,Condition-Name 229 249	thoracic deformities
49,T32,Condition-Name 251 267	pectus carinatum
50,T33,Condition-Name 269 278	excavatum
51,T34,Condition-Name 286 298	spina bifida
52,T35,Condition-Name 305 314	fractures
53,T36,Condition-Name 336 353	spinal conditions
54,T37,Condition-Name 360 368	diabetes
55,T38,Condition-Name 375 397	inflammatory processes
56,T39,Condition-Name 404 410	tumors
57,T40,Condition-Name 417 426	pregnancy
58,T41,Observation-Name 100 124	changing of the position
59,T42,Procedure-Name 326 335	operative
60,A3,Eq-Operator-Value T24 GT
61,A4,Eq-Temporal-Unit-Value T26 week
62,R1,During Arg1:E4 Arg2:E6
63,R2,After Arg1:E18 Arg2:E17
64,R3,Or Arg1:E12 Arg2:E13
0,E1,Condition:T1 Name:T28 Polarity:T39
1,E3,Condition:T3 Name:T38 Polarity:T39
2,E4,Condition:T4 Name:T29
3,E5,Eq-Comparison:T5 Temporal-Period:T30
4,E6,Condition:T6 Name:T31 Temporality:E5
5,E8,Observation:T8 Name:T32
6,E9,Procedure:T9 Name:T40
7,E11,Observation:T11 Name:T33
8,E13,Modifier:T13 Modifies:T34
9,E15,Modifier:T15 Modifies:T34
10,E16,Condition:T16 Name:T34
11,E17,Condition:T17 Name:T41
12,E18,Condition:T18 Name:T35
13,E19,Eq-Comparison:T19 Temporal-Period:T36
14,E20,Drug:T20 Name:T42 Temporality:E19
15,E22,Drug:T22 Name:T37 Temporality:E19
16,E23,Study:T23
17,E26,Study:T26
18,E27,Study:T27
19,T1,Condition 32 39	hearing
20,T3,Condition 44 50	vision
21,T4,Condition 76 91	Left-handedness
22,T5,Eq-Comparison 97 104	History
23,T6,Condition 108 115	seizure
24,T8,Observation 117 128	head injury
25,T9,Procedure 140 152	neurosurgery
26,T11,Observation 155 167	brain injury
27,T13,Modifier 184 196	neurological
28,T15,Modifier 200 211	psychiatric
29,T16,Condition 212 220	disorder
30,T17,Condition 222 239	metal in the head
31,T18,Condition 241 256	sensitive scalp
32,T19,Eq-Comparison 262 269	History
33,T20,Drug 273 283	anxiolytic
34,T22,Drug 291 317	antidepressant medications
35,T23,Study 340 350	Experiment
36,T26,Study 357 367	Experiment
37,T27,Study 385 390	study
38,T28,Condition-Name 32 39	hearing
39,T29,Condition-Name 76 91	Left-handedness
40,T30,Eq-Temporal-Period 97 104	History
41,T31,Condition-Name 108 115	seizure
42,T32,Observation-Name 117 128	head injury
43,T33,Observation-Name 155 167	brain injury
44,T34,Condition-Name 212 220	disorder
45,T35,Condition-Name 241 256	sensitive scalp
46,T36,Eq-Temporal-Period 262 269	History
47,T37,Drug-Name 291 317	antidepressant medications
48,T38,Condition-Name 44 50	vision
49,T39,Polarity 25 31	Normal
50,T40,Procedure-Name 140 152	neurosurgery
51,T41,Condition-Name 222 239	metal in the head
52,T42,Drug-Name 273 283	anxiolytic
53,A1,Eq-Temporal-Period-Value T30 past
54,A2,Eq-Temporal-Period-Value T36 past
55,A3,Polarity-Value T39 normal
56,R1,Example-Of Arg1:E9 Arg2:E8
57,R2,And Arg1:E1 Arg2:E3
58,R3,Or Arg1:E13 Arg2:E15
59,R4,Or Arg1:E20 Arg2:E22
60,R5,Or Arg1:E23 Arg2:E26
61,R6,Or Arg1:E16 Arg2:E17
62,R7,Or Arg1:E17 Arg2:E18
0,E1,Eq-Comparison:T1 Value:T30 Temporal-Unit:T31 Operator:T32
1,E2,Modifier:T2 Modifies:T33
2,E3,Condition:T3 Name:T33
3,E4,Condition:T4 Name:T34
4,E6,Modifier:T6 Modifies:T35
5,E7,Condition:T7 Name:T35
6,E8,Negation:T8 Negates:E10
7,E9,Eq-Comparison:T9 Temporal-Period:T36
8,E10,Procedure:T10 Temporality:E9
9,E11,Condition:T11 Name:T37
10,E12,Study:T12
11,E13,Assertion:T13
12,E15,Study:T15
13,E16,Other:T16 Is-Other:E17
14,E17,Condition:T17 Name:T39
15,E19,Modifier:T19 Modifies:T40
16,E20,Condition:T20 Name:T40
17,E22,Modifier:T22 Modifies:T41
18,E23,Condition:T23 Name:T41
19,E24,Condition:T24 Name:T42
20,E26,Condition:T26 Name:T43
21,E27,Observation:T27 Name:T45
22,E28,Observation:T28 Name:T46
23,E29,Age:T47 Numeric-Filter:E1
24,E31,Coreference:T50 Refers-To:E3
25,T1,Eq-Comparison 32 56	18 years of age or older
26,T2,Modifier 80 89	essential
27,T3,Condition 90 104	thrombocytosis
28,T4,Condition 106 131	prefibrotic myelofibrosis
29,T6,Modifier 135 140	overt
30,T7,Condition 141 154	myelofibrosis
31,T8,Negation 208 211	not
32,T9,Eq-Comparison 212 220	received
33,T10,Procedure 230 239	treatment
34,T11,Condition 244 253	neoplasms
35,T12,Study 317 322	study
36,T13,Assertion 345 357	consented to
37,T15,Study 502 507	study
38,T16,Other 582 589	another
39,T17,Condition 590 610	hematologic neoplasm
40,T19,Modifier 614 625	progressive
41,T20,Condition 626 632	cancer
42,T22,Modifier 692 701	secondary
43,T23,Condition 702 715	myelofibrosis
44,T24,Condition 722 730	Pregnant
45,T26,Condition 734 747	breastfeeding
46,T27,Observation 767 784	prived of liberty
47,T28,Observation 850 874	legal protection measure
48,T29,Life-Stage-And-Gender 25 30	Adult
49,T30,Eq-Value 32 34	18
50,T31,Eq-Temporal-Unit 35 40	years
51,T32,Eq-Operator 48 56	or older
52,T33,Condition-Name 90 104	thrombocytosis
53,T34,Condition-Name 106 131	prefibrotic myelofibrosis
54,T35,Condition-Name 141 154	myelofibrosis
55,T36,Eq-Temporal-Period 212 220	received
56,T37,Condition-Name 244 253	neoplasms
57,T38,Location 420 449	University Hospital of Angers
58,T39,Condition-Name 590 610	hematologic neoplasm
59,T40,Condition-Name 626 632	cancer
60,T41,Condition-Name 702 715	myelofibrosis
61,T42,Condition-Name 722 730	Pregnant
62,T43,Condition-Name 734 747	breastfeeding
63,T44,Life-Stage-And-Gender 748 753	woman
64,T45,Observation-Name 767 784	prived of liberty
65,T46,Observation-Name 850 874	legal protection measure
66,T47,Age 44 47	age
67,T14,Location 453 458	Brest
68,T50,Coreference 648 657	diagnosis
69,A1,Assertion-Type-Value E13 hypothetical
70,A3,Life-Stage-And-Gender-Type T29 adult
71,A4,Eq-Temporal-Unit-Value T31 year
72,A5,Eq-Operator-Value T32 GTEQ
73,A6,Eq-Temporal-Period-Value T36 past
74,A7,Location-Value T38 hospital
75,A8,Life-Stage-And-Gender-Type T44 female
76,A9,Location-Value T14 hospital
77,R1,Equivalent-To Arg1:E1 Arg2:T29
78,R2,Treatment-For Arg1:E10 Arg2:E11
79,R3,If-Then Arg1:T44 Arg2:E26
80,R4,Or Arg1:E4 Arg2:E7
81,R5,Or Arg1:E17 Arg2:E20
82,R6,During Arg1:E20 Arg2:E31
83,R7,Or Arg1:E24 Arg2:E26
84,R8,And Arg1:T29 Arg2:E3
85,R9,Or Arg1:T38 Arg2:T14
86,R10,Or Arg1:E3 Arg2:E4
0,E1,Eq-Comparison:T1 Operator:T38 Value:T39 Temporal-Unit:T40
1,E3,Eq-Comparison:T3 Operator:T41 Value:T42 Temporal-Unit:T43
2,E4,Age:T4 Numeric-Filter:E1 Numeric-Filter:E3
3,E6,Condition:T6 Name:T44 Acuteness:T5
4,E8,Condition:T8 Name:T45
5,E10,Condition:T10 Name:T46
6,E12,Condition:T12 Name:T49 Polarity:T48
7,E13,Assertion:T13 Asserted:E12
8,E14,Procedure:T14 Name:T66
9,E16,Condition:T16 Name:T50
10,E17,Negation:T17 Negates:E19 Negates2:E21 Negates3:E23
11,E19,Condition:T19 Name:T51 Acuteness:T18
12,E21,Condition:T21 Name:T52
13,E23,Condition:T23 Name:T53
14,E25,Condition:T25 Name:T54 Acuteness:T24
15,E27,Condition:T27 Name:T55
16,E29,Condition:T29 Name:T56
17,E30,Negation:T30 Negates:E31
18,E31,Condition:T31 Name:T57
19,E32,Eq-Comparison:T32 Operator:T58 Value:T59 Temporal-Unit:T60
20,E34,Eq-Comparison:T34 Operator:T61 Value:T62 Temporal-Unit:T63
21,E35,Age:T35 Numeric-Filter:E32 Numeric-Filter:E34
22,E36,Eq-Comparison:T36 Temporal-Period:T64
23,E37,Study:T37 Temporality:E36
24,E38,Modifier:T47 Modifies:T46
25,E11,Procedure:T11 Name:T65
26,T1,Eq-Comparison 128 147	older than 14 years
27,T3,Eq-Comparison 152 173	younger than 25 years
28,T4,Age 174 177	old
29,T5,Acuteness 204 211	chronic
30,T6,Condition 212 219	anaemia
31,T8,Condition 223 237	cholelithiasis
32,T10,Condition 241 254	cholecystitis
33,T12,Condition 313 316	PKD
34,T13,Assertion 317 326	suspicion
35,T14,Procedure 380 393	biochemically
36,T16,Condition 418 421	PKD
37,T17,Negation 507 510	not
38,T18,Acuteness 523 530	chronic
39,T19,Condition 531 538	anaemia
40,T21,Condition 542 556	cholelithiasis
41,T23,Condition 560 573	cholecystitis
42,T24,Acuteness 596 603	chronic
43,T25,Condition 604 611	anaemia
44,T27,Condition 615 629	cholelithiasis
45,T29,Condition 633 646	cholecystitis
46,T30,Negation 668 671	not
47,T31,Condition 679 682	PKD
48,T32,Eq-Comparison 707 728	younger than 14 years
49,T34,Eq-Comparison 732 751	older than 25 years
50,T35,Age 752 755	old
51,T36,Eq-Comparison 761 771	Previously
52,T37,Study 788 793	study
53,T38,Eq-Operator 128 138	older than
54,T39,Eq-Value 139 141	14
55,T40,Eq-Temporal-Unit 142 147	years
56,T41,Eq-Operator 152 164	younger than
57,T42,Eq-Value 165 167	25
58,T43,Eq-Temporal-Unit 168 173	years
59,T44,Condition-Name 212 219	anaemia
60,T45,Condition-Name 223 237	cholelithiasis
61,T46,Condition-Name 241 254	cholecystitis
62,T48,Polarity 302 306	high
63,T49,Condition-Name 313 316	PKD
64,T50,Condition-Name 418 421	PKD
65,T51,Condition-Name 531 538	anaemia
66,T52,Condition-Name 542 556	cholelithiasis
67,T53,Condition-Name 560 573	cholecystitis
68,T54,Condition-Name 604 611	anaemia
69,T55,Condition-Name 615 629	cholelithiasis
70,T56,Condition-Name 633 646	cholecystitis
71,T57,Condition-Name 679 682	PKD
72,T58,Eq-Operator 707 719	younger than
73,T59,Eq-Value 720 722	14
74,T60,Eq-Temporal-Unit 723 728	years
75,T61,Eq-Operator 732 742	older than
76,T62,Eq-Value 743 745	25
77,T63,Eq-Temporal-Unit 746 751	years
78,T64,Eq-Temporal-Period 761 771	Previously
79,T47,Modifier 258 280	undetermined aetiology
80,T11,Procedure 401 412	genetically
81,T65,Procedure-Name 401 412	genetically
82,T66,Procedure-Name 380 393	biochemically
83,A1,Assertion-Type-Value E13 possible
84,A2,Eq-Operator-Value T38 GT
85,A3,Eq-Temporal-Unit-Value T40 year
86,A4,Eq-Operator-Value T41 LT
87,A5,Eq-Temporal-Unit-Value T43 year
88,A6,Polarity-Value T48 high
89,A7,Eq-Operator-Value T58 LT
90,A8,Eq-Temporal-Unit-Value T60 year
91,A9,Eq-Operator-Value T61 GT
92,A10,Eq-Temporal-Unit-Value T63 year
